label,speed_limit,ramp,tree,has_crosswalk,narrow_sidewalk,steep_slope,poor_condition
0,20.0,2,0,1,3.6666666666666665,5.08,0.18534842180402422
1,20.0,1,0,1,7.0,3.375,0.030388643060037537
1,20.0,2,1,2,8.75,4.1,0.1938854141571467
1,30.0,1,0,1,7.2,2.3000000000000003,1.3570904590447035
1,20.0,2,0,1,9.5,3.3,0.029317234190410008
1,18.333333333333332,2,0,1,5.7,3.216666666666667,0.3273968071731665
0,20.0,1,1,3,8.1,2.3499999999999996,0.17646668442122987
0,30.0,0,0,1,5.0,0.8,0.7535298851415612
1,23.333333333333332,1,0,1,4.5,1.7249999999999999,0.08503330460224424
0,20.0,2,0,3,6.0,4.699999999999999,0.07401122734495057
1,20.0,2,0,3,6.75,2.65,0.1146415715417211
0,21.666666666666668,0,0,0,6.0,3.75,0.46719303022052816
1,20.0,1,0,2,8.375,2.1,0.23483936861805468
0,20.0,2,2,2,11.5,4.4,0.0395010395010395
1,20.0,2,0,4,8.5,6.675,0.07486531273550551
1,29.285714285714285,1,0,0,8.0,2.9499999999999997,0.5224120357705931
0,27.5,2,0,2,8.0,3.45,0.13196186447625138
0,20.0,0,0,0,6.5,3.1,0.15452777177436783
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,1,2,1,6.666666666666667,1.3666666666666665,0.26324477330489365
0,15.0,0,0,0,0.0,0.0,0.0
1,25.0,2,0,2,8.75,3.1500000000000004,0.11460761119529876
1,22.5,1,0,2,6.0,2.766666666666667,0.11240584041844215
1,20.0,1,0,3,9.0,1.25,0.0990989169604315
1,30.0,0,0,2,7.0,2.3,0.12192622950819672
1,30.0,1,0,3,8.0,1.4,0.0071174377224199285
1,23.333333333333332,1,0,3,7.166666666666667,3.3666666666666667,0.5139881362025613
1,20.0,2,0,1,7.125,2.025,0.2686013162996752
0,20.0,4,0,4,6.125,3.8499999999999996,0.22067685868284118
1,20.0,2,2,1,9.0,2.9333333333333336,0.010911636382667941
0,18.333333333333332,2,0,1,6.25,2.125,0.20352757523123186
1,25.0,0,0,2,0.0,0.0,0.0
1,15.0,0,0,0,0.0,0.0,0.0
0,20.0,1,0,1,6.333333333333333,3.0,0.31147390178484724
1,25.0,0,0,0,6.5,2.0,0.003755054881571346
0,25.0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,1,4.75,1.5499999999999998,0.4439625688057657
1,29.0,2,0,2,17.666666666666668,1.5,0.09043911596244185
1,20.0,3,0,2,9.0,3.6333333333333333,0.4381138165849241
1,25.0,0,0,1,12.0,3.3,0.002416626389560174
0,20.0,2,0,3,5.375,3.8249999999999997,0.08316236896488721
0,20.0,2,0,1,5.933333333333334,2.3666666666666667,0.2800245962553948
1,22.5,2,0,1,8.0,3.025,0.19128322669800155
1,20.0,1,1,2,7.9,2.0999999999999996,0.23360928398210462
0,25.0,2,0,3,16.0,4.5,0.18881081622989343
1,20.0,2,0,3,6.0,2.5,0.10938308204204264
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,2,0,1,4.666666666666667,1.5999999999999999,0.07163211997431329
1,20.0,1,0,1,7.5,3.6500000000000004,0.08569365134422936
0,20.0,1,0,3,9.25,8.65,0.021661278216143456
1,24.0,0,0,3,0.0,0.0,0.0
0,15.0,0,0,1,10.0,1.4,0.03513513513513514
0,18.333333333333332,2,0,1,8.166666666666666,5.266666666666667,0.20110043822871027
0,0.0,0,0,0,7.0,3.7,0.03037590178458423
1,25.0,0,0,3,29.2,2.96,0.12904512028302886
1,25.0,2,0,3,8.0,2.766666666666667,0.14872348086434872
0,20.0,4,1,2,6.416666666666667,4.5,0.15577575088501752
1,20.0,1,0,2,7.5,1.05,0.06893605810846412
1,18.333333333333332,2,0,1,8.333333333333334,3.12,0.08283552702942108
0,0.0,0,0,0,7.5,2.2,0.0358337314859054
1,22.5,1,0,3,6.0,4.4,0.04109811951367601
0,15.0,0,0,1,6.5,2.5999999999999996,0.47368048518529093
0,0.0,2,0,2,11.0,1.6,0.004331087584215592
1,23.333333333333332,2,0,1,8.75,4.75,0.5085135504042272
1,18.75,4,1,3,7.7,2.925,0.1564351215341574
1,18.75,2,0,5,11.375,5.25,0.17736474731632426
1,25.0,3,0,1,8.25,3.7750000000000004,0.05644849678977866
1,23.333333333333332,1,0,1,6.333333333333333,3.0333333333333337,0.05553176519956103
1,22.5,2,0,1,8.5,3.6500000000000004,0.016051364365971106
0,23.333333333333332,1,0,1,12.25,2.9499999999999997,0.04787383592886213
0,20.0,2,0,1,5.875,3.525,0.028819743739967825
0,20.0,0,0,1,7.0,1.4500000000000002,0.05362907719343363
1,20.0,2,1,1,7.0,3.8333333333333335,0.15187371535186936
0,21.666666666666668,0,0,2,8.0,3.866666666666667,0.12369333836124163
0,20.0,3,1,4,5.5,3.033333333333333,0.14816485579189143
1,20.0,1,0,3,7.25,5.1,1.2541377186858136
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,4,7.875,4.725,0.23708814583763482
1,23.333333333333332,1,0,1,9.5,1.9500000000000002,0.23045267489711935
1,27.5,2,1,2,9.0,0.4,0.0
0,20.0,1,0,2,6.5,2.35,0.18653010090424121
1,28.75,4,0,1,9.5,0.475,0.02643034825870647
0,20.0,1,0,2,4.166666666666667,5.566666666666666,0.08842115343727035
0,25.0,1,0,3,8.0,5.1,0.0
1,15.0,2,0,0,7.0,3.9,0.2435125987213238
0,0.0,0,0,0,9.0,4.9,0.08188291139240507
0,18.333333333333332,0,2,0,5.0,1.75,1.2900932005713286
0,25.0,1,0,1,6.25,2.65,0.14487307311939723
0,25.0,0,0,0,10.0,4.9,0.14352350197344815
0,15.0,0,1,1,21.0,11.1,0.30588220321726733
1,20.0,1,0,1,6.3,3.38,0.11510230144258626
1,20.0,2,0,3,6.166666666666667,3.283333333333333,0.22703506177658148
1,23.333333333333332,2,0,1,8.0,3.4,0.08402905086953304
1,20.0,1,0,1,8.25,4.1,0.25240907771415627
1,23.0,2,0,6,8.25,0.725,0.22801052808552263
0,25.0,2,0,3,6.75,0.25,0.03054892601431981
0,15.0,2,0,1,13.125,3.925,0.06770701091591978
1,22.0,1,0,3,7.333333333333333,3.0,0.5445996286986405
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,1,0,0,18.0,2.1,0.03611182944789884
1,20.0,2,0,5,9.75,1.5666666666666664,0.10373197297185077
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,4,0,3,7.583333333333333,4.216666666666668,0.22817889328811045
1,22.5,0,1,2,7.333333333333333,2.4666666666666663,0.2442954208636543
0,20.0,2,0,1,6.4,4.96,0.15131166045365588
1,24.285714285714285,0,0,1,7.875,5.775,0.22067301657428556
1,25.0,2,0,3,8.666666666666666,2.966666666666667,0.14968843787507125
1,22.5,0,0,2,6.733333333333333,3.233333333333333,0.18297706700394215
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,4,0,8,6.5375,3.6625000000000005,0.15758693218552375
1,25.0,0,0,0,22.5,3.3,0.0
0,22.5,2,0,4,7.75,5.0249999999999995,0.09545508172829797
1,26.666666666666668,1,0,1,7.375,2.85,0.060676232551232556
0,0.0,0,0,0,0.0,0.0,0.0
1,35.0,0,0,0,9.5,6.6,0.05074786324786325
1,25.0,1,0,1,21.0,2.8,0.0
1,21.25,0,0,1,7.875,2.9,0.221952285802141
0,20.0,1,0,1,6.0,4.366666666666667,0.13700471527630206
1,21.25,2,0,4,7.875,2.0,0.005868544600938967
1,20.0,2,0,4,8.5,6.675,0.07486531273550551
1,25.0,2,0,1,7.15,1.45,0.06702127659574468
1,20.0,2,0,5,9.375,5.525,0.1224985633821884
1,21.0,2,0,1,6.666666666666667,1.9666666666666668,0.0012975938901864828
0,10.0,0,0,0,6.5,4.0,0.05521586219123523
1,23.333333333333332,3,0,3,6.25,3.016666666666667,0.054751175161608844
0,15.0,0,0,1,5.2,3.0,0.126690880073451
0,15.0,2,2,1,8.5,4.949999999999999,0.14405099277214042
0,20.0,2,0,2,6.0,4.933333333333334,0.4906533666663444
1,23.333333333333332,2,0,1,275.0,3.6666666666666665,0.7893186649365104
0,25.0,0,1,0,5.5,2.2,0.2301106714240067
1,20.0,1,0,2,6.0,2.975,0.18240628927515765
1,22.5,0,0,3,0.0,0.0,0.0
1,35.0,2,0,2,7.0,6.3,0.11938502673796791
0,20.0,2,0,4,6.25,2.1249999999999996,0.12647509596423062
1,20.0,2,0,2,7.125,4.85,0.4243911686293835
0,20.0,2,0,2,7.333333333333333,3.0333333333333337,0.0
0,15.0,0,0,1,7.5,2.6,0.13548387096774195
1,23.333333333333332,0,0,0,8.25,3.9,0.5026863850363801
0,30.0,2,0,1,7.875,4.875,0.03203437355256548
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,2,24.175,2.05,0.0267940008531016
1,25.0,2,0,5,6.166666666666667,3.8333333333333335,0.17170012492679007
0,18.333333333333332,0,0,1,5.5,2.766666666666667,0.06384153974690993
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,2,0,5,8.5,3.3666666666666667,0.4494008853386177
1,32.5,2,0,2,8.25,1.65,0.048549101708943956
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,1,0,2,7.5,4.3,0.08412399685469137
0,0.0,1,0,0,6.0,2.9,0.17054908485856904
1,22.5,2,1,3,10.0,2.75,0.01655258679777532
0,15.0,2,1,1,5.875,4.4,0.08362684399529624
1,20.0,3,0,3,7.1,4.720000000000001,0.21072318929589023
1,21.25,1,0,4,8.25,1.2000000000000002,0.04088431080810824
0,20.0,1,0,3,11.0,1.9,0.2874158641400021
1,20.0,2,1,2,8.75,4.1,0.1938854141571467
1,20.0,1,0,3,7.5,2.5,0.1090569173244703
1,22.142857142857142,1,0,1,8.75,11.55,0.4948691891066894
1,22.5,1,0,2,7.7,7.679999999999998,0.1534717115459131
0,25.0,2,0,1,8.0,2.0,0.024536532170119956
1,20.0,3,0,2,7.0,0.65,0.04518558364712211
0,20.0,4,0,4,6.1875,3.6375,0.12603778023299023
1,30.0,0,0,0,9.0,3.0,0.5546995377503852
1,32.142857142857146,0,0,1,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,0,6,1,8.0,0.6,0.08784920902053181
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,1,0,1,7.25,2.25,0.30410000677565174
1,20.0,2,0,1,10.5,4.725,0.19369341624757697
0,20.0,1,1,1,8.0,1.2,0.01949571094359241
1,22.5,2,0,4,8.75,1.75,0.04855051610911366
1,20.0,2,0,1,11.0,2.175,0.058562905661750514
1,23.333333333333332,2,0,3,7.25,1.8,0.1616733582969745
0,23.75,0,0,3,0.0,0.0,0.0
0,25.0,0,0,0,34.5,5.2,0.896746614643103
0,21.666666666666668,1,0,1,0.0,0.0,0.0
0,18.333333333333332,2,0,1,6.0,1.975,0.337510117733941
0,20.0,1,0,1,5.0,6.8,0.4405196914332115
0,0.0,0,0,0,6.5,1.7,0.02300070771408351
1,28.333333333333332,1,0,1,0.0,0.0,0.0
1,23.333333333333332,2,1,1,8.75,3.5999999999999996,0.09985581755029938
0,23.333333333333332,1,0,3,7.25,0.8,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,1,9.75,3.55,0.44367650489572913
1,25.0,1,0,2,7.25,1.4,0.05814904818121948
0,25.0,0,0,0,8.3,3.2,0.2652816620055933
1,20.0,1,0,1,8.25,4.1,0.25240907771415627
1,20.0,0,1,1,6.25,2.7,0.12994573328513193
1,20.0,2,0,4,8.75,3.4499999999999997,0.07635503999272776
1,22.5,4,0,5,7.214285714285714,2.528571428571429,0.24437580936636677
1,20.0,1,0,1,6.0,2.375,0.11302622717947995
1,21.25,2,0,3,7.0,1.4,0.017181653447074344
0,18.333333333333332,2,0,2,6.9,5.38,0.31883349452909576
1,20.0,1,0,4,6.625,3.25,0.05718793085518248
0,0.0,0,0,0,0.0,0.0,0.0
0,10.0,1,1,2,9.333333333333334,1.9333333333333336,0.01337462792472365
1,23.333333333333332,1,0,1,0.0,0.0,0.0
1,22.5,1,0,3,9.5,1.75,0.0791974656810982
0,18.333333333333332,0,0,1,7.0,3.25,0.15686466116591594
1,30.0,3,1,5,9.5,0.9666666666666668,0.044563959915787765
1,25.0,3,0,1,8.25,3.7750000000000004,0.05644849678977866
0,35.0,2,0,2,8.0,0.1,0.11141239762051658
0,20.0,3,0,2,7.25,4.416666666666667,0.15497924949655492
1,22.5,1,0,2,8.0,2.5,0.0
0,22.5,1,0,3,9.5,5.5,0.20204937555661412
1,20.0,1,1,2,7.0,2.45,0.1722801567827724
1,21.25,2,0,2,11.5,2.05,0.14899593011236062
1,28.571428571428573,0,0,2,5.0,2.1500000000000004,0.2106311546970125
1,23.333333333333332,2,0,1,8.0,3.4,0.08402905086953304
0,20.0,0,2,0,6.5,3.15,0.06986460158464156
0,42.5,2,0,3,25.0,0.6,0.0
1,22.5,1,1,1,3.0,0.7333333333333334,0.007696254489481785
0,20.0,0,0,0,8.0,1.9,0.08849557522123894
1,15.0,0,0,0,0.0,0.0,0.0
1,20.0,2,1,3,9.0,4.266666666666667,0.40110077579264747
1,25.0,0,0,1,5.75,2.8,0.1469217267743007
0,22.5,2,0,3,8.125,3.1500000000000004,0.027950828230433433
0,0.0,0,0,0,0.0,0.0,0.0
0,23.333333333333332,0,0,1,6.994,2.4400000000000004,0.09130082238036621
1,23.333333333333332,2,0,1,8.125,2.475,0.03599838209518673
1,23.333333333333332,0,2,2,8.75,2.9999999999999996,0.05986402209389907
1,24.0,0,0,0,9.166666666666666,3.866666666666667,0.5490343807619663
0,20.0,2,0,4,4.0625,5.075,0.07109850342441479
1,25.0,0,0,3,11.5,3.45,0.10575679922079276
1,25.0,1,1,1,6.5,2.3,0.012390842577295256
0,23.333333333333332,1,0,1,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,0,0,0,4.25,0.45,0.071712158808933
0,15.0,0,0,0,0.0,0.0,0.0
0,20.0,1,1,1,8.625,4.35,0.25882817153964216
1,30.0,1,0,0,8.0,3.2,0.07201440288057612
1,20.0,2,0,5,8.25,3.8499999999999996,0.1959612329617991
1,31.0,3,1,4,12.166666666666666,4.566666666666666,0.16591748094266964
0,23.333333333333332,2,0,1,6.375,3.7249999999999996,0.20866460160195033
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,5,8.0,3.25,0.1447410422678734
0,0.0,0,0,0,0.0,0.0,0.0
0,35.0,2,0,2,9.5,4.1,0.0
0,20.0,0,0,0,0.0,0.0,0.0
1,20.0,1,0,1,7.0,1.425,0.07413728151138525
0,25.0,0,0,0,9.5,3.6,0.048213560698335364
0,20.0,2,2,1,0.0,0.0,0.0
0,22.5,1,0,2,9.0,2.1,0.07105043187517414
0,20.0,3,0,2,6.333333333333333,4.7,0.07151360275000662
1,20.0,2,0,1,2.5,1.1,0.08984702262935078
0,20.0,1,0,1,5.75,1.5250000000000001,0.04633445163864177
1,5.0,0,0,2,7.666666666666667,5.333333333333333,0.49391887590387373
1,27.5,0,0,0,10.0,1.85,0.07373797040571808
1,25.0,2,0,3,7.375,1.35,0.07435883901848062
0,17.5,1,0,3,6.666666666666667,3.4333333333333336,0.15470803479258477
0,15.0,0,0,0,5.0,3.9,0.058809115412888996
0,25.0,0,1,1,6.0,1.3,0.15122873345935728
1,22.5,2,0,4,5.833333333333333,3.7166666666666663,0.17709088631617098
0,25.0,2,0,1,6.666666666666667,2.466666666666667,0.027263469797555725
0,20.0,1,0,1,6.0,4.25,0.5055794228310166
0,22.5,2,0,1,11.0,2.4,0.3278830251090062
1,22.5,0,0,3,7.5,1.9,0.0
1,23.333333333333332,3,1,3,7.25,3.283333333333333,0.11649686168800873
1,27.5,1,1,2,10.0,2.2,0.02052607571841265
0,20.0,1,1,0,5.0,3.4,0.0
1,20.0,1,1,3,6.95,2.4000000000000004,0.04237218880753138
1,23.333333333333332,1,0,3,8.016666666666666,3.383333333333333,0.09414686175536037
1,22.5,2,0,1,7.375,3.5,0.1292860418284796
1,23.333333333333332,2,0,1,7.25,5.275,0.21949028385062214
1,21.25,2,0,3,7.0,1.4,0.017181653447074344
1,20.0,1,0,3,8.0,1.65,0.7127029220779221
0,25.0,1,0,1,7.25,3.45,0.05065684322334923
1,20.0,1,0,0,0.0,0.0,0.0
1,20.0,0,0,0,7.0,3.9,0.1827759014438252
1,23.333333333333332,2,0,1,9.166666666666666,1.616666666666667,0.22576803191363662
0,20.0,1,2,1,4.666666666666667,3.1999999999999997,0.17460576410719317
1,22.5,2,0,4,7.875,4.225,0.41829808641433497
1,23.333333333333332,1,0,2,8.166666666666666,2.3000000000000003,0.02804650658687233
0,18.333333333333332,2,0,1,5.625,3.125,0.06160553671288003
1,18.333333333333332,1,1,1,11.0,0.65,0.06482593037214886
1,20.0,0,0,0,0.0,0.0,0.0
0,22.5,0,1,3,13.666666666666666,2.9,0.15026233515499787
0,25.0,1,0,2,5.5,0.65,0.00999819786803804
1,23.333333333333332,1,0,1,7.0,2.1500000000000004,0.03181961777489338
0,0.0,0,0,0,10.0,2.0,0.010751243112484881
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,4,3,4,10.0,1.8,0.0723589001447178
1,22.857142857142858,1,0,2,13.5,5.85,0.08665384618162793
0,20.0,2,0,4,6.285714285714286,3.1999999999999997,0.027982173807061576
1,22.5,0,0,3,7.5,3.2,0.006503360069369174
0,15.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,30.0,1,0,2,5.5,4.2,0.5800858062209511
0,23.0,1,0,3,7.0,3.25,0.23083810965023213
1,20.0,0,0,1,8.75,1.1,0.07307196923949687
1,23.333333333333332,2,0,1,7.75,3.45,0.2755542743802143
1,22.5,0,0,3,0.0,0.0,0.0
0,25.0,0,0,0,4.5,1.1,0.03563572371315442
1,20.0,0,0,0,12.5,2.3,0.0
1,25.0,0,0,2,0.0,0.0,0.0
1,20.0,2,0,1,7.0,1.9166666666666667,0.1686822864089131
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,0,0,0,10.0,2.0,0.05784865540963102
1,23.0,3,0,1,7.5,2.6666666666666665,0.4968041967539467
1,27.5,1,0,1,18.0,2.1,0.053798961774421894
1,20.0,2,1,2,7.26,3.28,0.04678938817266835
1,20.0,2,0,3,5.4,3.7399999999999998,0.15161784032064707
1,22.5,2,0,3,7.75,2.8249999999999997,0.0788111271357176
1,35.0,0,0,1,14.6,1.4,0.26458262543889455
0,0.0,0,0,0,12.0,1.9,0.0
0,17.5,2,1,1,32.666666666666664,1.5333333333333332,0.02248779234130044
1,20.0,1,0,3,8.4,2.5,0.2582283683188499
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,4,0,3,8.0,2.85,0.14974280680417582
1,22.5,3,0,4,7.5,3.25,0.03822997234391798
1,21.25,2,1,3,7.0,2.45,0.1722801567827724
1,15.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,2,0,3,6.75,3.8,0.10048728860401075
1,20.0,2,1,1,6.0,2.2600000000000002,0.14756020413587026
0,20.0,2,2,1,7.125,2.075,0.061859743388493385
1,11.25,2,0,1,5.5,3.425,0.20317842093264857
1,25.0,0,2,0,9.0,2.2,0.04115495165926313
0,20.0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,2,6.95,3.7000000000000006,0.14036247352280534
1,22.0,2,0,1,6.0,2.4,0.24841257515056134
1,25.0,2,0,3,7.5,1.95,0.270952574460416
0,0.0,0,0,0,50.0,1.5,0.016518813092688895
1,32.5,1,0,1,9.0,4.25,0.03433469479544587
1,22.5,2,0,5,5.75,1.6500000000000001,0.19790541665140357
0,25.0,1,0,2,5.5,2.0,0.5698095186901654
1,28.75,2,0,2,9.0,2.7325,0.18948422335984727
0,15.0,0,0,1,4.5,2.6750000000000003,0.0
0,25.0,1,0,1,10.0,2.6,0.05112474437627812
0,27.0,2,0,3,6.5,3.8499999999999996,0.07311553583460939
0,0.0,1,2,1,19.75,4.4,0.18739352640545145
1,22.5,0,0,1,6.75,2.75,0.3568286864469957
0,30.0,2,0,1,12.0,4.2,0.48085028403884916
1,17.5,2,0,1,7.0,3.5500000000000003,0.3069066805387179
1,22.5,1,1,3,11.75,1.35,0.017494292579300526
0,20.0,1,1,1,6.5,2.4499999999999997,0.09741685163889854
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,2,9.0,2.2,0.099025069637883
1,23.75,0,0,6,6.25,2.35,0.10334163246218668
1,30.0,2,0,2,8.0,2.5,0.06001661238697857
1,25.0,1,0,3,9.5,3.1,0.06331222925691436
0,20.0,1,0,2,5.25,5.3,0.35365360624013004
0,18.333333333333332,1,1,1,6.375,5.050000000000001,0.1392950433786042
0,0.0,0,0,0,8.0,2.3499999999999996,0.14969010268645744
0,20.0,1,0,1,6.916666666666667,3.5,0.03610838232424677
1,25.0,2,0,5,9.333333333333334,5.0,0.23189137905134202
1,20.0,2,0,3,6.642857142857143,4.028571428571428,0.40705996172049774
0,5.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,2,0,3,8.0,3.2,0.09830011481028073
0,20.0,2,0,1,5.933333333333334,2.3666666666666667,0.2800245962553948
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,2,27.5,1.05,0.007866959020904955
1,20.0,1,0,5,6.5,3.1,0.5558012123213668
0,0.0,0,0,0,12.5,0.5,0.06129955046996322
1,20.0,2,0,4,6.125,4.725,0.280697794721968
1,25.0,1,0,2,7.5,1.8,0.12921939516834646
0,20.0,0,1,1,9.5,2.2,0.036786060019361085
1,22.5,2,2,2,6.5,2.966666666666667,0.029214519816023576
1,17.5,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,0,0,0,7.5,4.4,0.06790402897238569
1,23.75,0,0,5,0.0,0.0,0.0
1,20.0,1,0,1,14.0,2.05,0.07270898066632142
0,30.0,1,0,0,7.5,2.5,0.025715416062244496
1,0.0,1,0,1,9.0,4.25,0.03433469479544587
1,11.25,2,0,2,5.5,3.425,0.20317842093264857
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,0,7.5,2.5,0.5574614065180102
0,20.0,0,0,0,8.166666666666666,3.1666666666666665,0.47512204861133817
0,0.0,0,0,0,0.0,0.0,0.0
1,26.25,0,0,1,6.5,10.9,0.14167836038052278
0,25.0,1,0,2,5.2,2.16,0.2162842037203209
0,18.333333333333332,0,0,1,5.375,2.925,0.24226173278540464
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,15.0,0,0,1,20.0,7.7,0.02255401687040462
0,20.0,2,0,1,6.0,2.466666666666667,0.181240241978719
0,20.0,0,0,0,7.25,3.15,0.17154965492313426
0,20.0,1,0,3,3.5,2.6,0.3157465813638609
0,23.333333333333332,1,0,1,6.333333333333333,2.4333333333333336,0.13125505343618618
1,20.0,2,1,1,9.333333333333334,4.266666666666667,0.07192983131149423
1,21.25,1,0,2,11.0,2.3600000000000003,0.1058154193774592
0,20.0,2,0,2,5.5,3.125,0.09828436630376669
0,20.0,1,0,3,6.8,3.3200000000000003,0.2727411469817014
1,25.0,0,0,0,6.5,6.75,0.2950025527700668
0,0.0,1,0,1,5.0,3.4,0.1141552511415525
1,22.0,1,0,2,7.75,2.55,0.08033719834872868
1,22.5,2,1,5,7.875,3.0999999999999996,0.17294955521747118
0,0.0,0,0,0,0.0,0.0,0.0
1,35.0,0,0,2,15.5,3.9,0.14708710686405893
1,22.5,1,0,4,15.5,1.85,0.07066844030595278
1,30.0,1,0,1,7.5,1.5,0.08220443349753695
1,21.25,2,1,4,11.0,1.9,0.1165532328633933
1,23.333333333333332,2,0,1,8.0,3.4,0.08402905086953304
0,20.0,2,2,1,7.5,6.675000000000001,0.15415497444278964
1,20.0,2,0,1,6.416666666666667,5.619999999999999,0.3533657157033481
0,20.0,0,0,0,6.666666666666667,2.8666666666666667,0.06119381933950108
0,0.0,3,1,2,10.0,4.9,0.0
0,15.0,0,0,1,0.0,0.0,0.0
1,22.5,2,0,4,7.875,4.225,0.41829808641433497
1,20.0,0,1,1,5.0,6.4,0.014289551437013161
1,27.5,0,1,2,5.0,6.4,0.014289551437013161
0,20.0,2,0,1,5.766666666666667,4.96,0.11958338877007217
0,25.0,1,0,1,5.125,1.775,0.1754800793768509
1,22.5,0,0,3,0.0,0.0,0.0
1,25.0,2,0,5,6.75,2.55,0.07983665417648046
1,28.333333333333332,0,0,0,9.5,2.4,0.2782116360796564
1,30.0,1,0,3,8.0,1.4,0.0071174377224199285
0,45.0,0,0,0,13.0,2.2,0.0510248582642826
0,15.0,0,0,0,6.5,1.2,0.00356359649122807
0,20.0,2,2,1,5.05,2.6,0.18198084353523183
0,20.0,0,0,0,7.25,4.5,0.17055984207674113
1,20.0,3,2,5,8.7,2.8400000000000003,0.08427866538666523
1,20.0,1,0,5,8.125,2.825,0.12537620186113294
1,22.5,2,0,3,7.375,7.85,0.15899303192823266
1,18.75,4,0,4,6.125,2.0857142857142854,0.06586014432071165
1,20.0,1,1,2,7.9,2.0999999999999996,0.23360928398210462
1,23.333333333333332,3,0,2,7.125,3.0,0.17512649735332972
1,30.0,2,1,3,6.5,6.925000000000001,0.23365999695142117
1,17.5,4,0,2,5.0,3.4,0.07284197715509025
1,15.0,2,1,1,19.5,1.45,0.16546382679105792
1,23.333333333333332,2,0,1,8.5,2.25,0.4487363164695439
1,25.0,1,0,2,7.5,1.8,0.12921939516834646
0,22.5,1,0,4,7.0,3.125,0.21513195879668195
1,23.333333333333332,1,0,1,6.833333333333333,3.733333333333333,0.29438456334793733
1,25.0,2,0,3,7.8,3.1500000000000004,0.16320860570762535
1,25.0,0,0,1,12.0,3.3,0.002416626389560174
0,20.0,1,1,1,7.166666666666667,1.5666666666666667,0.01865466522632094
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,0,0,1,8.666666666666666,2.1666666666666665,0.05690148390179486
0,15.0,1,0,1,0.0,0.0,0.0
1,31.0,1,1,3,17.0,1.4,0.0464926590538336
1,22.5,4,0,4,7.333333333333333,11.74,0.15059061437239454
0,30.0,0,0,0,0.0,0.0,0.0
0,20.0,0,0,2,6.5,2.1,0.05629595236711103
0,30.0,0,0,0,4.5,1.9500000000000002,0.4375111493221647
1,25.0,0,0,0,8.0,3.4,0.14565049141895345
0,0.0,0,0,0,0.0,0.0,0.0
0,18.333333333333332,2,0,1,5.5,8.466666666666667,0.06527684905530996
1,18.75,2,0,2,5.75,4.675,0.04555380303984333
0,18.333333333333332,2,1,1,5.75,3.5250000000000004,0.2676647378514468
0,20.0,2,0,3,6.0,3.275,0.0824147631727751
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,5,11.0,2.066666666666667,0.06895612479986564
0,20.0,2,0,1,6.625,4.125,0.17975450411700888
1,20.0,1,0,5,7.125,2.625,0.1348811316862287
1,32.5,0,0,0,8.0,1.0,0.0
1,22.5,1,0,5,7.0,3.0,0.2289692166309529
1,20.0,1,0,2,6.625,3.9,0.14429791138942416
1,17.5,3,1,3,5.75,3.0250000000000004,0.20480440100834096
0,27.5,1,0,0,12.0,1.8,0.00868443253436554
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,35.0,1,0,0,11.0,0.6,0.0
1,26.666666666666668,1,0,1,56.0,2.3000000000000003,63.04995074970642
0,30.0,0,0,0,8.25,5.15,0.18266060431299047
1,20.0,1,0,1,6.875,3.5250000000000004,0.3422597852007499
0,30.0,2,0,2,7.55,0.75,0.04317523542873293
1,23.75,1,0,2,8.833333333333334,3.966666666666667,0.05251765489636065
